drug,symptom,faers_reports,label
cephalexin,angioedema,262,0
cephalexin,stevens-johnson syndrome,86,0
cephalexin,renal failure,1738,1
cephalexin,kidney failure,0,0
cephalexin,hepatic failure,34,0
cephalexin,liver failure,0,0
cephalexin,respiratory failure,136,0
cephalexin,pulmonary embolism,395,1
cephalexin,deep vein thrombosis,340,1
cephalexin,gastrointestinal haemorrhage,140,0
cephalexin,internal bleeding,0,0
cephalexin,seizure,141,0
cephalexin,convulsion,82,0
cephalexin,suicidal ideation,135,0
cephalexin,rhabdomyolysis,32,0
cephalexin,pancreatitis,88,0
cephalexin,sepsis,293,0
cephalexin,chest pain,433,1
cephalexin,dyspnoea,1340,1
cephalexin,shortness of breath,0,0
cephalexin,dizziness,939,1
cephalexin,vertigo,101,0
cephalexin,palpitations,216,0
cephalexin,tachycardia,135,0
cephalexin,bradycardia,82,0
cephalexin,hypertension,612,1
cephalexin,hypotension,398,1
cephalexin,syncope,242,0
cephalexin,fainting,0,0
cephalexin,oedema,196,0
cephalexin,swelling,275,0
cephalexin,rash,1265,1
cephalexin,urticaria,483,1
cephalexin,hives,0,0
cephalexin,pruritus,839,1
cephalexin,itching,0,0
cephalexin,vomiting,925,1
cephalexin,nausea,1411,1
cephalexin,diarrhoea,1577,1
cephalexin,abdominal pain,619,1
cephalexin,headache,1201,1
cephalexin,migraine,283,0
cephalexin,tremor,272,0
cephalexin,insomnia,437,1
cephalexin,anxiety,1290,1
cephalexin,depression,813,1
cephalexin,fatigue,1442,1
cephalexin,asthenia,722,1
cephalexin,weakness,0,0
cephalexin,pyrexia,685,1
cephalexin,fever,0,0
cephalexin,arthralgia,972,1
cephalexin,joint pain,0,0
cephalexin,myalgia,337,1
cephalexin,muscle pain,0,0
cephalexin,back pain,623,1
cephalexin,cough,715,1
keflex,myocardial infarction,95,0
keflex,heart attack,0,0
keflex,cardiac arrest,58,0
keflex,stroke,0,0
keflex,cerebrovascular accident,119,0
keflex,anaphylactic reaction,105,0
keflex,anaphylaxis,0,0
keflex,angioedema,22,0
keflex,stevens-johnson syndrome,44,0
keflex,renal failure,314,1
keflex,kidney failure,0,0
keflex,hepatic failure,16,0
keflex,liver failure,0,0
keflex,respiratory failure,88,0
keflex,pulmonary embolism,182,0
keflex,deep vein thrombosis,224,0
keflex,gastrointestinal haemorrhage,104,0
keflex,internal bleeding,0,0
keflex,seizure,82,0
keflex,convulsion,66,0
keflex,suicidal ideation,57,0
keflex,rhabdomyolysis,22,0
keflex,pancreatitis,37,0
keflex,sepsis,154,0
keflex,chest pain,271,0
keflex,dyspnoea,686,1
keflex,shortness of breath,0,0
keflex,dizziness,464,1
keflex,vertigo,61,0
keflex,palpitations,117,0
keflex,tachycardia,98,0
keflex,bradycardia,54,0
keflex,hypertension,324,1
keflex,hypotension,202,0
keflex,syncope,158,0
keflex,fainting,0,0
keflex,oedema,147,0
keflex,swelling,131,0
keflex,rash,559,1
keflex,urticaria,195,0
keflex,hives,0,0
keflex,pruritus,350,1
keflex,itching,0,0
keflex,vomiting,444,1
keflex,nausea,773,1
keflex,diarrhoea,696,1
keflex,abdominal pain,366,1
keflex,headache,532,1
keflex,migraine,116,0
keflex,tremor,142,0
keflex,insomnia,215,0
keflex,anxiety,467,1
keflex,depression,381,1
keflex,fatigue,683,1
keflex,asthenia,431,1
keflex,weakness,0,0
keflex,pyrexia,389,1
keflex,fever,0,0
keflex,arthralgia,509,1
keflex,joint pain,0,0
keflex,myalgia,213,0
keflex,muscle pain,0,0
keflex,back pain,414,1
keflex,cough,383,1
doxycycline,myocardial infarction,321,1
doxycycline,heart attack,0,0
doxycycline,cardiac arrest,238,0
doxycycline,stroke,0,0
doxycycline,cerebrovascular accident,282,0
doxycycline,anaphylactic reaction,331,1
doxycycline,anaphylaxis,0,0
doxycycline,angioedema,190,0
doxycycline,stevens-johnson syndrome,222,0
doxycycline,renal failure,1878,1
doxycycline,kidney failure,0,0
doxycycline,hepatic failure,104,0
doxycycline,liver failure,0,0
doxycycline,respiratory failure,397,1
doxycycline,pulmonary embolism,570,1
doxycycline,deep vein thrombosis,436,1
doxycycline,gastrointestinal haemorrhage,278,0
doxycycline,internal bleeding,0,0
doxycycline,seizure,265,0
doxycycline,convulsion,137,0
doxycycline,suicidal ideation,513,1
doxycycline,rhabdomyolysis,116,0
doxycycline,pancreatitis,430,1
doxycycline,sepsis,651,1
doxycycline,chest pain,1741,1
doxycycline,dyspnoea,3863,2
doxycycline,shortness of breath,0,0
doxycycline,dizziness,2833,2
doxycycline,vertigo,265,0
doxycycline,palpitations,531,1
doxycycline,tachycardia,551,1
doxycycline,bradycardia,158,0
doxycycline,hypertension,1977,1
doxycycline,hypotension,822,1
doxycycline,syncope,535,1
doxycycline,fainting,0,0
doxycycline,oedema,992,1
doxycycline,swelling,1387,1
doxycycline,rash,3957,2
doxycycline,urticaria,1713,1
doxycycline,hives,0,0
doxycycline,pruritus,2745,2
doxycycline,itching,0,0
doxycycline,vomiting,3789,2
doxycycline,nausea,4940,2
doxycycline,diarrhoea,3913,2
doxycycline,abdominal pain,1671,1
doxycycline,headache,3834,2
doxycycline,migraine,764,1
doxycycline,tremor,667,1
doxycycline,insomnia,1741,1
doxycycline,anxiety,2588,2
doxycycline,depression,1706,1
doxycycline,fatigue,4432,2
doxycycline,asthenia,2018,2
doxycycline,weakness,0,0
doxycycline,pyrexia,2602,2
doxycycline,fever,0,0
doxycycline,arthralgia,2621,2
doxycycline,joint pain,0,0
doxycycline,myalgia,801,1
doxycycline,muscle pain,0,0
doxycycline,back pain,1181,1
doxycycline,cough,1641,1
vibramycin,myocardial infarction,11,0
vibramycin,heart attack,0,0
vibramycin,cardiac arrest,5,0
vibramycin,stroke,0,0
vibramycin,cerebrovascular accident,10,0
vibramycin,anaphylactic reaction,11,0
vibramycin,anaphylaxis,0,0
vibramycin,angioedema,2,0
vibramycin,stevens-johnson syndrome,13,0
vibramycin,renal failure,33,0
vibramycin,kidney failure,0,0
vibramycin,hepatic failure,0,0
vibramycin,liver failure,0,0
vibramycin,respiratory failure,11,0
vibramycin,pulmonary embolism,16,0
vibramycin,deep vein thrombosis,9,0
vibramycin,gastrointestinal haemorrhage,13,0
vibramycin,internal bleeding,0,0
vibramycin,seizure,5,0
vibramycin,convulsion,9,0
vibramycin,suicidal ideation,7,0
vibramycin,rhabdomyolysis,3,0
vibramycin,pancreatitis,7,0
vibramycin,sepsis,13,0
vibramycin,chest pain,14,0
vibramycin,dyspnoea,84,0
vibramycin,shortness of breath,0,0
vibramycin,dizziness,43,0
vibramycin,vertigo,10,0
vibramycin,palpitations,10,0
vibramycin,tachycardia,17,0
vibramycin,bradycardia,5,0
vibramycin,hypertension,40,0
vibramycin,hypotension,20,0
vibramycin,syncope,14,0
vibramycin,fainting,0,0
vibramycin,oedema,6,0
vibramycin,swelling,9,0
vibramycin,rash,65,0
vibramycin,urticaria,27,0
vibramycin,hives,0,0
vibramycin,pruritus,21,0
vibramycin,itching,0,0
vibramycin,vomiting,50,0
vibramycin,nausea,75,0
vibramycin,diarrhoea,89,0
vibramycin,abdominal pain,34,0
vibramycin,headache,44,0
vibramycin,migraine,6,0
vibramycin,tremor,18,0
vibramycin,insomnia,24,0
vibramycin,anxiety,47,0
vibramycin,depression,31,0
vibramycin,fatigue,77,0
vibramycin,asthenia,47,0
vibramycin,weakness,0,0
vibramycin,pyrexia,66,0
vibramycin,fever,0,0
vibramycin,arthralgia,30,0
vibramycin,joint pain,0,0
vibramycin,myalgia,22,0
vibramycin,muscle pain,0,0
vibramycin,back pain,25,0
vibramycin,cough,35,0
